idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
159,경북,159,송라해송펜션,Song-la Haesong Pension,펜션,3급,,경북 포항시 북구 송라면 봉화길 207,6.8,,,,http://xn--oi2b00qhgb921u4qc.com/,https://hotels.naver.com/KR1000249/hotels/KYK3415840?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
160,경북,160,아름마루 펜션,Gyeongju Areummaru Pension,펜션,2급,010-7301-2367,북군길 169-17,,,5,,http://www.areummaru.com/,https://hotels.naver.com/KR1000249/hotels/N1744176?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
161,경북,161,울진 숲속의산장펜션,Uljin Forest Lodge Pension,펜션,2급,,경상북도 울진군 온정면 백암온천로 1552,7.2,,,,https://forestmountain.creatorlink.net/,https://hotels.naver.com/KR1000249/hotels/KYK9011925?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
162,경북,162,바다다 펜션,Pohang Badada Pension,펜션,3급,,호미곶면 해맞이로 41,,,,,,https://hotels.naver.com/KR1000249/hotels/N5278835?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
163,경북,163,경주 황리단길스테이펜션,Gyeongju Hwangnidangil Stay Pension,펜션,3급,,경상북도 경주시 첨성로49번길10-1,,,,,,https://hotels.naver.com/KR1000249/hotels/KYK7192039?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
164,경북,164,경주 다올 독채 펜션,gyeongju daol dokchae pension,펜션,3급,,수북길 152,,,,,https://daolps.co.kr/,https://hotels.naver.com/KR1000249/hotels/KYK10385768?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
165,경북,165,해돋이펜션,Gyeongju Sunrise Pension,펜션,2급,,북군길 153,8.1,,,,,https://hotels.naver.com/KR1000249/hotels/N5282853?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
166,경북,166,해밀터펜션,Hamilton Pension,펜션,3급,010-2833-4385,북군4길 34-2,8.3,,,,http://haemilteo.kr/,https://hotels.naver.com/KR1000249/hotels/N3050054?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
167,경북,167,포항 피노키오풀빌라,Pohang Pinocchio Pool Villa,펜션,3급,,경상북도 포항시 북구 청하면 해안로 2090,9.7,,,,http://pinocchio-pool.com/,https://hotels.naver.com/KR1000249/hotels/KYK7512058?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
168,경북,168,춘추관,Gyeongju Hanokhotel Chunchugwan,펜션,2급,,대경로 4821-5,7.8,,,,http://chunchugwan.kr/,https://hotels.naver.com/KR1000249/hotels/N4987778?adultCnt=2&pageIndex=12&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
169,경북,169,포에버펜션,Forever,펜션,3급,010-5851-4800,송라면 해안로 2917-17,,,,,http://foreverps.net/,https://hotels.naver.com/KR1000249/hotels/N3774407?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
170,경북,170,동해안 펜션,Gyeongju East Coast Pension,펜션,2급,054-777-7028,감포읍 연동길 10,7.2,,,,http://www.donghaean.kr/,https://hotels.naver.com/KR1000249/hotels/N3643058?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
171,경북,171,경주 앤셜리키즈풀빌라,Gyeongju Anshely Kids Pool Villa,펜션,3급,,경북 경주시 광산길 153-74,,,,,http://www.anneshirley.kr/,https://hotels.naver.com/KR1000249/hotels/KYK10357807?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
172,경북,172,구룡포아라 펜션,Pohang Guryongpo Ara Pension,펜션,2급,054-282-2840,구룡포읍 호미로 360-6,8.6,,,,,https://hotels.naver.com/KR1000249/hotels/N3645884?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
173,경북,173,주왕산 황토방갈로 펜션,Cheongsong Hwangto Bungalow Pension,펜션,3급,,주왕산면 공원길 100,8.5,,,,http://www.banglowpension.com/,https://hotels.naver.com/KR1000249/hotels/N5251693?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
174,경북,174,설레임 펜션,Gyeongju Sulleim Pension,펜션,2급,010-5904-9899,보불로 190-11,5,,,,http://www.sulleim.co.kr/,https://hotels.naver.com/KR1000249/hotels/N3643245?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
175,경북,175,포항 5-아일랜드펜션,Pohang 5-island pension,펜션,3급,,경상북도 포항시 북구 흥해읍 해안로1774번길 3,,,,,http://www.5-island.co.kr/,https://hotels.naver.com/KR1000249/hotels/KYK7233328?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
176,경북,176,깨비스테이,Pohang Kaebi Stay,펜션,2급,,동해면 세오로 60,,,,,https://site.onda.me/137040,https://hotels.naver.com/KR1000249/hotels/N5305138?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
177,경북,177,포항 풍경펜션,Pohang Punggyeong Pension,펜션,3급,,경상북도 포항시 북구 흥해읍 해안로 1726,9.6,,,,https://homepage.staymg.com/%ED%8F%AC%ED%95%AD%ED%92%8D%EA%B2%BD%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000249/hotels/KYK7881842?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
178,경북,178,포항 은하수펜션,Pohang Eunhasu Pension,펜션,3급,,경상북도 포항시 북구 청하면 해안로2000번길 15-28,,,,,http://page.yapen.co.kr/33070,https://hotels.naver.com/KR1000249/hotels/KYK7445107?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
179,경북,179,경주 하늘빛키즈 풀빌라,Gyeongju Haneulbichkids Poolvilla,펜션,3급,,산내면 문복로 850-5,,,,,http://xn--wh1bu6gq3gybz45f86jwxgixb.kr/,https://hotels.naver.com/KR1000249/hotels/KYK9319597?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
180,경북,180,포항 빌라세비야펜션,Villa Seville Pension in Pohang,펜션,3급,,경상북도 포항시 북구 송라면 봉화길 190,9.8,,,,http://www.xn--oi2bq2kwa701abqh.com/,https://hotels.naver.com/KR1000249/hotels/KYK9355389?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
181,경북,181,영덕해변펜션,Beach Pension,펜션,3급,,남정면 부경길 8-1,4.6,,,,,https://hotels.naver.com/KR1000249/hotels/N5279027?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
182,경북,182,경주 까미노 풀빌라펜션,Gyepngju Camino Pool Villa,펜션,3급,,서낭길 122-11,,,,,,https://hotels.naver.com/KR1000249/hotels/N5279247?adultCnt=2&pageIndex=13&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
183,경북,183,데스티노 펜션,Destino Pension,펜션,2급,010-4725-1742,새골길 49-43,,,,,,https://hotels.naver.com/KR1000249/hotels/N3026947?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
184,경북,184,J717 펜션,Gyeongju J717 Pension,펜션,2급,,북군길 158-22,,,,,http://www.j717.co.kr/,https://hotels.naver.com/KR1000249/hotels/N3050049?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
185,경북,185,안동 도도펜션,Andong Dodo Pension,펜션,3급,,경상북도 안동시 대안로 172 2~4층(남부동),9.4,,,,,https://hotels.naver.com/KR1000249/hotels/KYK1070681087?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
186,경북,186,경주 선유산방펜션,Seonyusanbang Pension in Gyeongju,펜션,2급,,경상북도 경주시 북군길 35,8.1,,,,http://01029353827.tshome.co.kr/,https://hotels.naver.com/KR1000249/hotels/KYK9489855?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
187,경북,187,In Sta펜션,"Gyeongju Insta Spa Pension Spa, Individual Bbq",펜션,3급,,양남면 솔숲길 3,8.6,,,,http://instaps.co.kr/,https://hotels.naver.com/KR1000249/hotels/N5284447?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
188,경북,188,오슬로펜션,Oslo Pension,펜션,3급,,새골길 153-1,9.8,,,,http://www.oslopension.co.kr/,https://hotels.naver.com/KR1000249/hotels/N5286043?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
189,경북,189,경주 아담원 한옥독채 펜션,Gyeongju Adamwon hanok dokchae pension,펜션,3급,,경북 경주시 형산마을길 39-10 (도지동),,,,,https://adamwon.co.kr/,https://hotels.naver.com/KR1000249/hotels/KYK1070826495?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
190,경북,190,휴펜션&모텔,Youngduk Hue Motel and Pension,펜션,3급,,강구면 영덕대게로 429,,,,,http://ydhue.kr/,https://hotels.naver.com/KR1000249/hotels/N5279004?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
191,경북,191,경주 스튜디오 오소,Studio Oso,펜션,4급,,외동읍 신기앞길 114-53,,,,,http://www.studiooso.kr/,https://hotels.naver.com/KR1000249/hotels/KYK10356906?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
192,경북,192,경주 하늘채 키즈 풀빌라,Haneulchae Kids Pool Villa,펜션,3급,,산내면 문복로 847-7,,,,,http://xn--wh1bu6gq3gxqm8jd9xiwphixb.com/,https://hotels.naver.com/KR1000249/hotels/KYK1070723197?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
193,경북,193,포항 플레이비치 풀빌라,Pohang Playbeach Poolvilla,펜션,3급,,북구 흥해읍 해안로1732번길 14,9.6,,,,http://playbeach.kr/,https://hotels.naver.com/KR1000249/hotels/KYK7233366?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
194,경북,194,경주 뷰델 카라반 펜션,Gyeongju Viewdel Caravan Pension,펜션,1급,,감포읍 감포로 329-34,8.9,,,,http://viewdel.co.kr/,https://hotels.naver.com/KR1000249/hotels/KYK1070494361?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
195,경북,195,행복한집펜션,Gyeongju Hanokstay Hangbokhanzip,펜션,3급,,국당동길 6,7.3,,,,http://househappy256.co.kr/,https://hotels.naver.com/KR1000249/hotels/N4987842?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
196,경북,196,경주 스테이로피 노서점,Gyeongju Stayrophy Noseo branch,펜션,2급,,경북 경주시 화랑로70번길 5,,,,,https://site.onda.me/137896,https://hotels.naver.com/KR1000249/hotels/KYK10376275?adultCnt=2&pageIndex=14&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
197,경북,197,경주 보문 키키 풀빌라,Gyeongju Bomun Kiki Pool Villa,펜션,2급,,보덕로 143-5,,,,,,https://hotels.naver.com/KR1000249/hotels/KYK1070682124?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
198,경북,198,폴라리스 펜션,Polaris Pension,펜션,2급,054-742-6282,보불로 126-72,,,4.7,,http://www.casapolaris.kr/,https://hotels.naver.com/KR1000249/hotels/N1745694?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
199,경북,199,와담정,Gyeongju Wadamjung Hanok Pension,펜션,2급,,천원1길 18,9,,5,,http://www.wadamjung.com/,https://hotels.naver.com/KR1000249/hotels/N4013049?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
200,경북,200,향나무펜션,Pohang Wolpo Incense Pension,펜션,3급,,청하면 해안로 2314,2.6,,,,http://www.hyangnamu.com/,https://hotels.naver.com/KR1000249/hotels/N5282187?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
201,경북,201,소유 스파 펜션,Gyeongju Soyou Spa Pension,펜션,2급,054-743-7797,양남면 양남로 53,,,,,http://www.thesoyou.com/,https://hotels.naver.com/KR1000249/hotels/N3643733?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
202,경북,202,소유가든,Pohang Soyu Garden Pool Villa,펜션,3급,,청하면 해안로2000번길 33-9,7.7,,,,http://sougarden.kr/,https://hotels.naver.com/KR1000249/hotels/N5282874?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
203,경북,203,바다풍경 펜션,Pohang Seascape Pension,펜션,2급,054-248-0120,송라면 해안로2672번길 43-10,5.8,,,,http://www.seapension.net/,https://hotels.naver.com/KR1000249/hotels/N3643753?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
204,경북,204,경주 자연향기 펜션,Gyeongju Jy Pension,펜션,2급,054-777-2882,추원길 232-4,,,4.7,,,https://hotels.naver.com/KR1000249/hotels/N1661125?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
205,경북,205,연인바위펜션,Pohang Lover's Rock Pension,펜션,3급,,청하면 해안로1918번길 69,,,,,http://xn--9g3bi0h0qeu5asq069c4pai0h.com/,https://hotels.naver.com/KR1000249/hotels/N5258162?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
206,경북,206,노란별 펜션,Yellowstar Pension,펜션,2급,010-8754-9099,천북면 물천안길 175-10,9.3,,,,,https://hotels.naver.com/KR1000249/hotels/N3122565?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
207,경북,207,경주 디어포르마,Gyeongju Dear Forma Pension,펜션,3급,,양남면 솔숲3길 11,7.5,,,,http://dearforma.com/,https://hotels.naver.com/KR1000249/hotels/KYK8645576?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
208,경북,208,영덕 뷰펜션,Yeongdeok View Pension,펜션,3급,,경상북도 영덕군 남정면 동해대로 3869-3,10,,,,http://xn--vu3bi6d10w.com/,https://hotels.naver.com/KR1000249/hotels/KYK9011955?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
209,경북,209,네이처풀빌라,Pohang Nature Pool Villa Pension,펜션,3급,,청하면 해안로 2092,8.6,,,,http://www.naturepoolvilla.com/,https://hotels.naver.com/KR1000249/hotels/N5282866?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
210,경북,210,문경 더모스트 풀빌라,Moongyeong The-Most Pool Villa,펜션,2급,,대한민국 경상북도 문경,7.9,,,,https://themorseps.kr/,https://hotels.naver.com/KR1000249/hotels/KYK7232802?adultCnt=2&pageIndex=15&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
211,경북,211,영덕 오션뷰펜션,Yeongdeok Ocean View Pension,펜션,3급,,경상북도 영덕군 병곡면 병곡2길 33-12,8.4,,,,http://thehappyps.com/,https://hotels.naver.com/KR1000249/hotels/KYK9011952?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
212,경북,212,스테이52,Gyeongju Stay 52 Pension,펜션,2급,,장골길 52,,,,,http://xn--52-9y5j42n88n.com/,https://hotels.naver.com/KR1000249/hotels/N5279854?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
213,경북,213,경주 835스테이풀빌라,Gyeongju 835 Staypool Villa,펜션,2급,,경상북도 경주시 외동읍 영호길 29-76,,,,,http://835stay.com/,https://hotels.naver.com/KR1000249/hotels/KYK10359872?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
214,경북,214,풀빌라 CF,Cf Pension,펜션,3급,,해안로 101,,,,,http://cfpoolvillapension.com/,https://hotels.naver.com/KR1000249/hotels/N4604750?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
215,경북,215,청도 프로방스펜션,Cheongdo Provence Pension,펜션,2급,,경북 청도군 화양읍 삼신길 11-1,9.7,,,,http://psprovence.com/,https://hotels.naver.com/KR1000249/hotels/KYK1070321898?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
216,경북,216,경주 스테이297풀빌라,Gyeongju Stay 297 Pool Villa,펜션,3급,,경상북도 경주시 하동분접길 10-3,,,,,http://xn--297-y76mp6yswgomj8pu8sg.kr/,https://hotels.naver.com/KR1000249/hotels/KYK1070754512?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
217,경북,217,경주 스테이감포,Gyeongju Stay Gampo,펜션,3급,,경북 경주시 감포읍 동해안로 2489,,,,,,https://hotels.naver.com/KR1000249/hotels/KYK9498541?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
218,경북,218,소나무펜션,Yeongdeok Pine Pension,펜션,2급,,경북 영덕군 강구면 영덕대게로 297-5,8.4,,,,http://www.ydsonamu.com/,https://hotels.naver.com/KR1000249/hotels/KYK7234472?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
219,경북,219,이가힐 펜션,Pohang E.Ga Hill Pension,펜션,3급,054-262-3498,청하면 해안로 2079,8,,,,http://www.egahill.kr/,https://hotels.naver.com/KR1000249/hotels/N3050247?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
220,경북,220,아람펜션,Aram Pension,펜션,3급,054-526-7000,김용길 285-12,8.6,,,,http://arampension.com/,https://hotels.naver.com/KR1000249/hotels/N3642954?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
221,경북,221,몰리나 펜션,Gyeongju Molina Fence,펜션,2급,054-745-6789,감포읍 동해안로 1878-9,7.6,,,,http://xn--910b45ojwa28q8ty.com/,https://hotels.naver.com/KR1000249/hotels/N3646029?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
222,경북,222,경주 메종드마망펜션,Gyeongju Maison de Maman Pension,펜션,2급,,도초길 150-3,6.4,,,,http://xn--hy1bj7g2bxzy30a28k5qt.com/,https://hotels.naver.com/KR1000249/hotels/N5286317?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
223,경북,223,경주 해맞이펜션,Gyeongju Sunrise Pension,펜션,2급,,경상북도 경주시 감포읍 동해안로 2030,,,,,http://xn--289a02wcyfzwg73bm81al6c.com/,https://hotels.naver.com/KR1000249/hotels/KYK9011627?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
224,경북,224,1박2일 풀빌라 펜션,Poolvilla 1night 2day,펜션,3급,,송라면 해안로 2845-1,7.8,,,,http://poolvilla1-2.com/,https://hotels.naver.com/KR1000249/hotels/N5278699?adultCnt=2&pageIndex=16&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
225,경북,225,경주 힐링하우스,Gyeongju Healing House Pension,펜션,2급,054-771-0612,양남면 동남로 462,,,5,,,https://hotels.naver.com/KR1000249/hotels/N3643270?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
226,경북,226,경주 마카롱키즈풀빌라펜션,Gyeongju Macaron Kids Pool Villa Pension,펜션,3급,,경상북도 경주시 광산안길 72,,,,,http://macaronpoolvilla.com/,https://hotels.naver.com/KR1000249/hotels/KYK1070494328?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
227,경북,227,경주 스위트크림힐 펜션,Gyeongju Sweetcreamhill Pension,펜션,3급,,천북면 목실길 4,9.5,,,,http://suitecreamhill.kr/,https://hotels.naver.com/KR1000249/hotels/KYK7476927?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
228,경북,228,펜션 비하우스,Gyeongju B House Pension,펜션,3급,0505-679-2964,보불로 190-20,5.8,,,,http://bhouseps.kr/,https://hotels.naver.com/KR1000249/hotels/N2696044?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
229,경북,229,풀내음 하우스,Fullnaeum House,펜션,3급,010-5481-4148,새골길 49-51,,,,,http://fulnaeum.com/,https://hotels.naver.com/KR1000249/hotels/N3027056?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
230,경북,230,경주 초롱별펜션,Gyeongju Chorongbyeol Pension,펜션,2급,,경상북도 경주시 하동2길 38-49,,,,,https://homepage.staymg.com/%EA%B2%BD%EC%A3%BC%EC%B4%88%EB%A1%B1%EB%B3%84%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000249/hotels/KYK8920295?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
231,경북,231,경주 눈코입 펜션,Gyeongju Nunkoip Pension,펜션,3급,,양남면 솔숲1길 15,9,,,,https://xn--sd1bn12blvf.com/,https://hotels.naver.com/KR1000249/hotels/KYK9011546?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
232,경북,232,Gyeongju Hosu Pension,,펜션,3급,,대한민국 경상북도 경주,,,,,http://www.attimua.com/,https://hotels.naver.com/KR1000249/hotels/KYK7843980?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
233,경북,233,소록스테이,Sorok Stay,펜션,2급,,외동읍 신계길82,9.9,,,,http://sorokstay.com/,https://hotels.naver.com/KR1000249/hotels/N5302448?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
234,경북,234,아델나 펜션,Adellna Pension,펜션,3급,054-771-9669,하동분접안길 14-22,,,,,http://www.veneziapension.co.kr/,https://hotels.naver.com/KR1000249/hotels/N2689298?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
235,경북,235,귀애고택,Gwiae Traditional House,펜션,2급,054-331-8043,화남면 귀호1길 37-17,,,,,http://www.gwiae.com/,https://hotels.naver.com/KR1000249/hotels/N3111396?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
236,경북,236,문경하늘펜션,Mungyeong Haneul Pension,펜션,3급,,산북면 김용길 278,7.6,,,,http://www.mungyeonghaneulpension.com/,https://hotels.naver.com/KR1000249/hotels/N5282746?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
237,경북,237,경주 라썸펜션,Gyeongju Rassom Pension,펜션,3급,,북군길 126,,,,,http://www.xn--289av7rm1hf8bxvkm8q.com/,https://hotels.naver.com/KR1000249/hotels/N5279244?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
238,경북,238,아름다운펜션,Gyeongju Bulguksa Areumdaun Pension,펜션,3급,,하동1길 22-4,,,,,,https://hotels.naver.com/KR1000249/hotels/N4678817?adultCnt=2&pageIndex=17&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
