idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
87,서울,87,선인장 하우스,Dongdaemun Cactus House,레지던스 호텔,2급,,"퇴계로 54길 16, 101호",,,,,,https://hotels.naver.com/KR1000073/hotels/N3775787?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
88,서울,88,이스테이,e-Stay Gangnam,레지던스 호텔,2급,,서초대로73길 42 강남역리가스퀘어,,,,,http://www.e-stay.co.kr/,https://hotels.naver.com/KR1000073/hotels/N4479593?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
89,서울,89,더 킹스 파크 레지던스,The Kings Park Residence,레지던스 호텔,2급,,선릉로105길 6,,,,,,https://hotels.naver.com/KR1000073/hotels/N3880936?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
90,서울,90,강남하우스 2,Gangnam House 2,레지던스 호텔,2급,,테헤란로4길 6,,,,,,https://hotels.naver.com/KR1000073/hotels/N3304786?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
91,서울,91,스페이셔스 아파트먼트 센트럴 서울,Spacious Apartment in Central Seoul,레지던스 호텔,3급,,행당로 82 121동 1802호,,,,,,https://hotels.naver.com/KR1000073/hotels/N2922885?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
92,서울,92,훼미리레지던스 원룸텔,Family Residence,레지던스 호텔,2급,,연세로11길 39,,,,,,https://hotels.naver.com/KR1000073/hotels/N4604616?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
93,서울,93,조인하우스,Joinhouse,레지던스 호텔,2급,,와우산로 29다길 22-4,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011813?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
94,서울,94,잭 스테이,Jack Stay,레지던스 호텔,2급,,"양화로 175, 마젤란21 타워 804",,,,,,https://hotels.naver.com/KR1000073/hotels/N4011997?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
95,서울,95,달빛 하우스,Moonlight House,레지던스 호텔,2급,,홍익로5안길 32,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011614?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
96,서울,96,반짝 반짝,Twinkle Twinkle,레지던스 호텔,2급,,월드컵북로6길 82-6,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011354?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
97,서울,97,강남 갤럭시 아파트 2,Gangnam Galaxy Apt 2,레지던스 호텔,2급,,강남구 테헤란로4길 46,,,,,,https://hotels.naver.com/KR1000073/hotels/KYK4258561?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
98,서울,98,에덴시티 아파트 삼성 코엑스역,Edencity Apartment Samsung Coex Station,레지던스 호텔,2급,,테헤란로19길 34-10,,,3,,,https://hotels.naver.com/KR1000073/hotels/N2749795?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
99,서울,99,트리베어 하우스 2,Tribear House 2,레지던스 호텔,3급,,도산대로 16길 13-6,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011616?adultCnt=2&pageIndex=8&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
100,서울,100,Holy House - Caters to Women,,레지던스 호텔,,,대한민국 서울 강남구,,,,,,https://hotels.naver.com/KR1000073/hotels/KYK7594789?adultCnt=2&pageIndex=8&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
